pass,forwardresult,backresult,profit,expectedpayoff,profitfactor,recoveryfactor,sharperatio,custom,equityddpercent,trades,slatrmultiplier,tpatrmultiplier,takeprofitpercent,rsibuybelow,rsisellabove,maxdrawdown,winrate,symbol,timeframe,is_start,is_end,oos_start,oos_end
2304,37.65,95.42,-38.5,-0.726415,0.97862,-0.086536,-0.322186,0,4.4146,53,5.1,4.6,53,27,65,4.4146,37.65,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1598,37.65,81.53,-143.35,-2.312097,0.949598,-0.173629,-1.265342,0,8.0287,62,2.0,2.0,73,31,70,8.0287,37.65,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3473,37.64,90.99,389.01,9.262143,1.261026,0.888496,2.671885,0,4.0439,42,5.0,4.4,72,29,60,4.0439,37.64,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,37.63,99.90,226.97,5.158409,1.151288,0.570994,1.730711,0,3.7414,44,5.3,5.8,51,26,61,3.7414,37.63,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
496,37.63,90.68,-281.11,-5.111091,0.880023,-0.451336,-2.022569,0,6.0578,55,4.4,4.7,56,20,60,6.0578,37.63,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,37.62,99.67,486.57,11.867561,1.361918,1.27568,3.455471,0,3.5096,41,5.2,4.2,76,26,61,3.5096,37.62,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3048,37.60,91.10,-12.45,-0.234906,0.994222,-0.021644,-0.083565,0,5.6767,53,4.3,4.2,63,24,62,5.6767,37.6,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3487,37.59,99.80,98.05,2.00102,1.058385,0.242512,0.8698,0,3.8560,49,5.2,3.7,75,26,65,3.856,37.59,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3583,37.58,96.09,105.8,2.159184,1.061337,0.287664,0.863214,0,3.5300,49,5.3,3.8,72,25,60,3.53,37.58,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4020,37.55,99.69,83.33,1.6666,1.048121,0.17785,0.685667,0,4.4404,50,5.3,5.3,51,26,63,4.4404,37.55,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2206,37.54,93.82,-63.71,-1.202075,0.966525,-0.162178,-0.491333,0,3.8085,53,5.1,3.2,83,29,63,3.8085,37.54,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1029,37.54,91.37,-712.57,-13.195741,0.551369,-0.845339,-5.0,0,8.3605,54,5.8,2.3,51,20,65,8.3605,37.54,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
293,37.54,31.88,634.8,16.276923,1.424596,2.234346,4.35332,0,2.6516,39,3.8,4.1,74,32,75,2.6516,37.54,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,37.52,98.32,282.61,6.422955,1.155283,0.516418,1.755332,0,5.4181,44,4.7,4.2,87,30,63,5.4181,37.52,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3280,37.47,97.91,468.43,11.425122,1.360129,1.251717,3.435494,0,3.7028,41,5.2,4.3,71,27,63,3.7028,37.47,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,37.46,99.86,302.87,7.043488,1.169043,0.807481,2.023072,0,3.5181,43,4.8,4.9,75,32,60,3.5181,37.46,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2413,37.45,99.86,302.89,7.043953,1.169059,0.799773,2.023268,0,3.5510,43,4.8,5.1,72,32,60,3.551,37.45,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3263,37.45,99.35,88.6,1.772,1.051437,0.179494,0.658028,0,4.6721,50,5.2,3.8,72,26,62,4.6721,37.45,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1421,37.41,89.25,96.31,2.006458,1.057192,0.229917,1.018043,0,4.0520,48,4.0,3.7,58,21,68,4.052,37.41,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4117,37.41,89.26,-92.2,-1.739623,0.956036,-0.191991,-0.725476,0,4.7179,53,4.6,3.7,71,26,63,4.7179,37.41,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1135,37.41,91.12,-79.74,-1.504528,0.960215,-0.133718,-0.665656,0,5.9172,53,4.5,3.8,64,28,65,5.9172,37.41,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2028,37.40,99.52,-137.45,-2.593396,0.924051,-0.296337,-1.103113,0,4.5362,53,5.6,3.8,66,26,60,4.5362,37.4,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,37.38,99.48,459.68,11.211707,1.341866,1.292761,3.366882,0,3.2878,41,5.3,3.7,88,27,61,3.2878,37.38,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
815,37.38,93.06,4.96,0.095385,1.002703,0.010426,0.041887,0,4.6682,52,4.8,2.9,84,21,64,4.6682,37.38,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
291,37.37,95.48,-157.96,-2.980377,0.913217,-0.377011,-1.439042,0,4.0832,53,5.1,3.0,78,24,65,4.0832,37.37,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
570,37.37,73.96,-157.35,-2.968868,0.913851,-0.35677,-1.541484,0,4.2887,53,4.1,2.7,68,23,68,4.2887,37.37,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2936,37.36,99.85,338.86,8.068095,1.240061,1.030189,2.419435,0,3.0858,42,5.4,5.2,60,26,60,3.0858,37.36,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1689,37.34,98.30,327.89,7.806905,1.239357,0.87958,2.618792,0,3.6885,42,5.6,3.8,82,29,63,3.6885,37.34,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1878,37.34,91.63,-126.24,-2.381887,0.938143,-0.246245,-1.06356,0,4.9686,53,4.5,3.9,60,20,62,4.9686,37.34,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3933,37.33,99.81,192.04,4.267556,1.127131,0.509579,1.48366,0,3.7227,45,5.6,4.2,71,26,61,3.7227,37.33,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
734,37.33,96.83,-424.31,-7.857593,0.810671,-0.594188,-3.643286,0,6.9492,54,4.2,3.8,58,24,64,6.9492,37.33,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2847,37.33,99.58,83.77,1.6754,1.048006,0.150454,0.636663,0,5.2326,50,5.3,3.7,75,26,62,5.2326,37.33,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1633,37.33,98.71,-524.53,-9.713519,0.7583,-0.857159,-4.772542,0,6.0664,54,4.3,4.2,51,20,65,6.0664,37.33,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,37.33,97.89,655.32,16.803077,1.546132,1.821244,4.481171,0,3.5607,39,5.2,4.6,71,26,63,3.5607,37.33,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2629,37.33,98.34,78.92,1.5784,1.046198,0.196182,0.628075,0,3.8416,50,5.1,3.8,67,26,63,3.8416,37.33,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2737,37.32,98.78,227.45,5.054444,1.12048,0.422173,1.51443,0,5.0042,45,4.5,4.8,67,26,60,5.0042,37.32,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1050,37.32,89.79,48.28,0.928462,1.021469,0.079703,0.38174,0,5.9679,52,3.6,4.4,59,26,64,5.9679,37.32,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4332,37.28,99.50,222.16,5.049091,1.148071,0.558893,1.694131,0,3.7431,44,5.3,4.1,71,26,61,3.7431,37.28,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1673,37.28,86.79,-8.97,-0.1725,0.993028,-0.024595,-0.090354,0,3.5507,52,5.2,2.3,65,20,63,3.5507,37.28,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2313,37.28,91.17,47.6,0.933333,1.025569,0.089735,0.383519,0,5.0391,51,4.5,3.9,60,20,61,5.0391,37.28,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,37.28,97.36,46.72,0.916078,1.026091,0.093416,0.378279,0,4.7493,51,5.0,4.2,62,26,63,4.7493,37.28,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3531,37.27,99.72,297.17,6.91093,1.164923,0.784483,2.000757,0,3.5538,43,4.8,4.8,77,32,60,3.5538,37.27,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3537,37.26,97.06,7.29,0.140192,1.003462,0.012803,0.05281,0,5.3836,52,4.6,5.0,56,25,61,5.3836,37.26,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
986,37.26,83.11,-301.8,-5.69434,0.828986,-0.514596,-2.51808,0,5.8062,53,6.0,2.5,97,24,61,5.8062,37.26,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2707,37.25,98.54,265.21,6.167674,1.187834,0.72284,1.963941,0,3.6243,43,5.6,3.8,81,26,61,3.6243,37.25,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4268,37.21,99.18,266.63,6.200698,1.176965,0.455848,2.019166,0,5.3901,43,5.2,4.8,60,20,61,5.3901,37.21,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2447,37.21,98.31,178.65,3.801064,1.091618,0.381177,1.201929,0,4.6327,47,4.8,4.4,82,31,61,4.6327,37.21,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4112,37.20,99.43,-17.77,-0.341731,0.99028,-0.03544,-0.135935,0,4.7863,52,5.2,4.8,53,26,62,4.7863,37.2,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1262,37.18,91.10,-500.39,-9.441321,0.676794,-0.775306,-5.0,0,6.4021,53,5.5,2.7,52,20,65,6.4021,37.18,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,37.16,97.81,563.62,13.746829,1.380806,1.095152,3.757051,0,5.0864,41,4.7,5.4,65,26,61,5.0864,37.16,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3640,37.15,96.94,-177.02,-3.34,0.916922,-0.304934,-1.344594,0,5.7329,53,4.5,4.9,53,26,61,5.7329,37.15,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1419,37.15,97.44,144.46,3.009583,1.072065,0.244997,0.999428,0,5.8187,48,4.3,4.2,71,27,61,5.8187,37.15,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4317,37.13,99.04,78.31,1.5662,1.045455,0.157842,0.582074,0,4.6974,50,5.2,3.8,71,26,62,4.6974,37.13,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,37.11,96.25,37.34,0.732157,1.021149,0.077355,0.302681,0,4.5934,51,5.0,5.0,51,26,63,4.5934,37.11,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1305,37.10,98.95,-240.75,-4.542453,0.886424,-0.413198,-1.914167,0,5.7457,53,4.6,3.5,71,26,61,5.7457,37.1,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1646,37.09,98.17,70.09,1.4018,1.041739,0.190054,0.567069,0,3.5926,50,5.5,3.2,83,26,61,3.5926,37.09,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3919,37.09,94.95,35.95,0.704902,1.020332,0.074475,0.293952,0,4.5941,51,5.0,5.0,51,26,64,4.5941,37.09,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2906,37.06,97.24,33.75,0.661765,1.018989,0.079473,0.276742,0,4.2022,51,5.2,3.8,72,27,64,4.2022,37.06,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4215,37.05,99.59,448.6,10.941463,1.333628,1.255738,3.291109,0,3.3060,41,5.3,4.5,71,26,61,3.306,37.05,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3284,37.05,99.64,74.03,1.4806,1.042539,0.132961,0.564619,0,5.2374,50,5.3,5.4,51,26,62,5.2374,37.05,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3233,37.04,96.08,224.33,5.098409,1.154504,0.573969,1.659246,0,3.8696,44,5.8,4.6,66,26,60,3.8696,37.04,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1396,37.03,95.63,213.12,4.843636,1.121625,0.483528,1.700345,0,4.1528,44,4.1,5.1,55,20,64,4.1528,37.03,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1392,37.03,96.03,-222.05,-4.112037,0.899882,-0.293434,-1.334294,0,7.4752,54,4.6,3.5,83,40,61,7.4752,37.03,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3287,37.03,96.13,171.86,3.736087,1.108916,0.281267,1.287988,0,5.6666,46,5.3,3.8,72,21,61,5.6666,37.03,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
382,37.01,87.14,-56.88,-1.093846,0.967159,-0.125716,-0.516839,0,4.4873,52,5.5,4.1,60,28,65,4.4873,37.01,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1700,36.93,98.85,174.29,3.708298,1.089386,0.371874,1.172871,0,4.6327,47,4.8,4.8,75,31,61,4.6327,36.93,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1222,36.93,94.71,-41.61,-0.800192,0.979462,-0.075672,-0.399144,0,5.2996,52,3.5,3.1,64,20,66,5.2996,36.93,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,36.90,98.94,218.19,4.958864,1.139875,0.502777,1.661569,0,4.0740,44,5.1,4.2,71,26,60,4.074,36.9,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2759,36.90,54.15,18.51,0.355962,1.008323,0.037982,0.146671,0,4.8094,52,3.5,3.1,78,33,73,4.8094,36.9,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2422,36.89,98.34,22.06,0.424231,1.010767,0.041465,0.144031,0,5.2678,52,4.7,5.3,60,33,63,5.2678,36.89,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3430,36.89,98.14,361.48,8.606667,1.221825,0.847212,2.525113,0,4.2243,42,4.8,4.8,71,26,62,4.2243,36.89,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,36.89,92.64,361.43,8.605476,1.221795,0.847095,2.524771,0,4.2243,42,4.8,5.1,67,26,62,4.2243,36.89,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
418,36.88,62.85,-33.03,-0.579474,0.986974,-0.044465,-0.20561,0,7.3714,57,3.1,3.2,75,38,70,7.3714,36.88,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3210,36.86,99.29,118.71,2.422653,1.059751,0.211819,0.766447,0,5.5393,49,4.5,5.8,51,26,60,5.5393,36.86,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
196,36.86,90.10,-122.17,-2.349423,0.926228,-0.293671,-1.174271,0,4.0575,52,4.9,3.9,50,22,63,4.0575,36.86,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3499,36.86,99.65,264.05,6.140698,1.184344,0.714054,1.906966,0,3.6662,43,5.2,4.8,60,26,65,3.6662,36.86,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3046,36.85,99.73,84.47,1.723878,1.050107,0.217639,0.738821,0,3.8493,49,5.3,5.4,51,26,65,3.8493,36.85,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3810,36.84,99.45,157.85,3.221429,1.074518,0.315921,0.9774,0,4.9383,49,4.7,4.9,79,32,60,4.9383,36.84,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3072,36.83,54.98,869.76,19.328,1.298284,1.190376,4.400761,0,6.3712,45,2.0,4.9,77,38,73,6.3712,36.83,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,36.82,96.56,-89.02,-1.711923,0.958555,-0.163875,-0.657589,0,5.1962,52,4.6,5.3,51,26,61,5.1962,36.82,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2751,36.80,99.59,64.72,1.2944,1.037189,0.11624,0.493388,0,5.2420,50,5.3,3.8,72,26,62,5.242,36.8,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2854,36.78,99.38,220.19,4.893111,1.120859,0.456996,1.484869,0,4.7619,45,4.7,4.9,71,32,60,4.7619,36.78,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1085,36.77,91.50,-188.38,-3.622692,0.895871,-0.418093,-1.683964,0,4.3921,52,4.9,4.2,51,21,64,4.3921,36.77,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2795,36.76,93.48,-215.78,-4.149615,0.865211,-0.518565,-2.025005,0,4.0794,52,5.3,2.9,66,20,65,4.0794,36.76,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
280,36.76,68.46,9.65,0.189216,1.006056,0.022487,0.072408,0,4.2650,51,6.0,4.3,62,36,68,4.265,36.76,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,36.71,98.43,-257.66,-4.955,0.859956,-0.4386,-2.18167,0,5.6870,52,6.0,4.2,62,26,61,5.687,36.71,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
126,36.71,22.41,947.82,22.042326,1.398656,1.278074,5.379057,0,6.6796,43,2.3,4.8,70,39,79,6.6796,36.71,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3025,36.67,99.75,89.8,1.832653,1.052072,0.170518,0.706299,0,4.9605,49,5.3,3.7,76,26,62,4.9605,36.67,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4211,36.67,99.58,57.72,1.1544,1.033634,0.115613,0.444625,0,4.7347,50,5.2,4.8,54,26,61,4.7347,36.67,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,36.66,99.85,58.86,1.1772,1.034165,0.118638,0.439788,0,4.7060,50,5.2,5.3,50,26,62,4.706,36.66,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,36.66,99.90,58.86,1.1772,1.034165,0.118638,0.439788,0,4.7060,50,5.2,4.2,63,26,62,4.706,36.66,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,36.66,94.25,1103.29,29.033947,1.635441,2.305823,6.709693,0,4.7232,38,3.8,5.4,82,30,63,4.7232,36.66,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2739,36.66,92.16,-399.51,-7.682885,0.780123,-0.778514,-3.420669,0,5.0740,52,5.9,3.9,60,27,61,5.074,36.66,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1635,36.66,93.22,-368.61,-7.088654,0.796638,-0.639659,-3.120972,0,5.6454,52,6.0,2.9,82,26,62,5.6454,36.66,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1130,36.63,99.48,213.28,4.847273,1.145654,0.470786,1.628916,0,4.4853,44,5.9,3.9,80,29,60,4.4853,36.63,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1867,36.61,97.63,277.9,6.462791,1.165637,0.556746,1.938844,0,4.9436,43,4.7,3.8,89,26,62,4.9436,36.61,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
402,36.59,95.55,-320.28,-6.159231,0.840782,-0.694585,-3.008512,0,4.5755,52,4.6,3.2,73,24,65,4.5755,36.59,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,36.55,99.89,53.54,1.0708,1.031077,0.107915,0.399696,0,4.7084,50,5.2,3.7,71,26,62,4.7084,36.55,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2120,36.52,23.53,989.47,24.133415,1.450277,1.646784,6.137238,0,5.4741,41,2.0,3.5,82,32,78,5.4741,36.52,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3401,36.52,97.86,248.85,5.655682,1.134176,0.477154,1.655413,0,5.1479,44,4.5,5.4,63,26,60,5.1479,36.52,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1078,36.50,91.53,-195.29,-3.755577,0.908385,-0.381069,-1.640077,0,5.0569,52,4.2,3.8,64,23,64,5.0569,36.5,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,36.48,99.04,-24.08,-0.472157,0.986625,-0.054701,-0.198682,0,4.2309,51,5.0,4.2,60,26,62,4.2309,36.48,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,36.47,96.22,46.85,0.937,1.02692,0.0818,0.377639,0,5.3932,50,5.3,3.4,82,30,63,5.3932,36.47,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
240,36.44,40.45,379.18,9.248293,1.338233,1.085729,3.394719,0,3.3685,41,5.9,3.4,82,32,76,3.3685,36.44,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,36.42,99.76,82.49,1.683469,1.047833,0.156637,0.649142,0,4.9639,49,5.3,5.5,51,26,62,4.9639,36.42,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
676,36.41,91.18,-39.36,-0.771765,0.978538,-0.091599,-0.297738,0,4.1356,51,5.6,4.5,64,30,65,4.1356,36.41,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2375,36.41,92.72,-34.7,-0.680392,0.980954,-0.067392,-0.293278,0,5.1067,51,5.3,3.8,72,28,65,5.1067,36.41,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
832,36.40,84.73,32.98,0.6596,1.018762,0.078176,0.345138,0,4.0830,50,4.3,3.7,58,24,68,4.083,36.4,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3582,36.40,98.45,-42.39,-0.831176,0.976568,-0.09862,-0.30467,0,4.1419,51,4.8,3.1,80,25,60,4.1419,36.4,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2393,36.39,95.65,-369.29,-7.101731,0.828085,-0.590628,-2.956428,0,6.1795,52,4.6,3.5,71,27,63,6.1795,36.39,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2135,36.37,95.70,-46.22,-0.906275,0.974677,-0.083043,-0.343733,0,5.2955,51,5.3,3.8,72,28,62,5.2955,36.37,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4133,36.37,99.75,72.62,1.482041,1.042959,0.187107,0.633911,0,3.8493,49,5.3,3.7,75,26,65,3.8493,36.37,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4250,36.36,99.30,402.78,9.823902,1.289657,1.268479,2.8936,0,3.1118,41,5.1,4.2,76,24,62,3.1118,36.36,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2100,36.36,99.31,402.78,9.823902,1.289657,1.268479,2.8936,0,3.1118,41,5.1,5.0,64,24,62,3.1118,36.36,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2045,36.36,95.02,-38.55,-0.755882,0.980481,-0.094787,-0.32026,0,3.9308,51,4.7,3.3,80,26,64,3.9308,36.36,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
526,36.35,82.99,291.94,6.789302,1.165795,0.589385,1.893849,0,4.9054,43,4.1,5.9,51,26,67,4.9054,36.35,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3796,36.31,98.50,-64.4,-1.262745,0.964949,-0.131539,-0.485221,0,4.7005,51,5.1,3.7,69,25,61,4.7005,36.31,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1012,36.31,92.32,-299.14,-5.644151,0.872228,-0.461878,-2.559084,0,6.2784,53,3.7,2.9,82,21,64,6.2784,36.31,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3191,36.29,95.48,107.25,2.234375,1.058546,0.210088,0.858301,0,5.0631,48,4.5,5.4,51,26,65,5.0631,36.29,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2560,36.28,95.72,-56.13,-1.100588,0.970472,-0.136692,-0.488149,0,3.9705,51,4.7,4.9,50,26,65,3.9705,36.28,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2123,36.26,97.05,736.39,18.40975,1.43648,1.434284,5.176019,0,4.5638,40,3.8,4.1,85,26,62,4.5638,36.26,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,36.26,99.35,80.46,1.642041,1.04659,0.163003,0.605452,0,4.6757,49,5.2,4.5,62,26,62,4.6757,36.26,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
917,36.24,85.04,105.45,2.196875,1.063344,0.256851,0.827878,0,4.0739,48,5.6,4.5,64,30,67,4.0739,36.24,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1654,36.22,98.12,-101.37,-1.987647,0.934188,-0.251096,-0.965358,0,3.9913,51,5.0,3.8,51,20,62,3.9913,36.22,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
435,36.20,36.47,134.9,2.645098,1.056026,0.218962,0.898066,0,5.9561,51,3.0,3.6,74,34,72,5.9561,36.2,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1922,36.16,99.43,24.31,0.4862,1.014209,0.052926,0.213467,0,4.5577,50,4.5,3.8,59,21,65,4.5577,36.16,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1190,36.11,93.17,-133.35,-2.614706,0.930269,-0.288032,-1.219947,0,4.5233,51,4.7,3.3,74,21,64,4.5233,36.11,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3398,36.10,99.58,20.64,0.4128,1.012062,0.044936,0.182348,0,4.5577,50,4.5,3.0,74,20,65,4.5577,36.1,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
957,36.06,88.17,-232.52,-4.559216,0.870843,-0.508641,-1.929386,0,4.5339,51,5.6,3.1,81,27,66,4.5339,36.06,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1147,36.06,89.06,-268.4,-5.262745,0.82594,-0.571416,-2.692101,0,4.6044,51,5.3,2.0,89,20,64,4.6044,36.06,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3528,36.05,99.63,18.85,0.377,1.010783,0.044177,0.162497,0,4.2319,50,5.1,5.3,51,26,65,4.2319,36.05,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
